"","...1","record","species_code","group","run_name","scientific_name.x","common_name","breeding_date_source","breeding_start_dt","breeding_end_dt","nonbreeding_start_dt","nonbreeding_end_dt","postbreeding_migration_start_dt","postbreeding_migration_end_dt","prebreeding_migration_start_dt","prebreeding_migration_end_dt","year_round_start_dt","year_round_end_dt","Credibility Code","Sample Size","Precision","Abundance","Significance","AOU","Region","common_name.y","Region Name","Model","N Routes","Trend","2.5%CI","97.5%CI","Relative Abundance","SpecID","PassNonPass","IOCOrder","Family","BLFamilyEnglish","scientific_name.y","Data","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","Diet.5Cat","ForStrat.watbelowsurf","ForStrat.wataroundsurf","ForStrat.ground","understory","midhigh","canopy","aerial","PelagicSpecialist","ForStrat.SpecLevel","Nocturnal","size","AB_mig","eBird_mig","AB_diet","sw_diet","AB_foraging","sw_foraging","Eastern.Western","Forest.Type","BodyMass-Value","Source_BM","date_dif","days_div"
"197",200,78,"coukin","resident","coukin-ERD2018-EBIRD_SCIENCE-20191111-7f8b1e45","Tyrannus couchii","Couch's Kingbird","BOW",2018-04-15,2018-07-31,2018-09-01,2018-03-14,2018-08-01,2018-08-31,2018-03-15,2018-04-14,"1/4/2018","12/28/2018","Y","NA","NA","Y","1",4461,"SU1","Couch's Kingbird","Survey-wide","Dh",47,7.04,4.76,9.52,0.64,"6189","Passeriformes","Passeriformes","Tyrannidae","Tyrant-flycatchers","Tyrannus couchii","0","80","0","0","0","0","0","20","0","0","0","Invertebrate","0","0","0","0","100","0","0","0","1","0","39","NR","NA","I","I","F","F","Eastern","NA",39,"Elton",255,85
"198",202,181,"audori","resident","audori-ERD2018-EBIRD_SCIENCE-20191113-71b06a4e","Icterus graduacauda","Audubon's Oriole","BOW",2018-04-15,2018-08-15,2018-09-16,2018-03-14,2018-08-16,2018-09-15,2018-03-15,2018-04-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",5030,"SUR","Audubon's Oriole","Survey-wide","Dh",22,10.184,6.516,14.826,0.216,"13360","Passeriformes","Passeriformes","Icteridae","New World blackbirds","Icterus graduacauda","0","60","0","0","0","0","0","30","0","10","0","Invertebrate","0","0","20","60","20","0","0","0","1","0","42.2","R","NA","I","I","F","F","NA","NA",42.2,"Elton",240,80
"199",203,237,"norcar","resident","norcar-ERD2018-EBIRD_SCIENCE-20191101-9d64219a","Cardinalis cardinalis","Northern Cardinal","BOW",2018-03-01,2018-07-31,2018-09-01,2018-01-28,2018-08-01,2018-08-31,2018-01-29,2018-02-28,"1/4/2018","12/28/2018","NA","NA","NA","NA","1",5930,"SU1","Northern Cardinal","Survey-wide","Dh",2531,0.09,0.01,0.17,22.69,"13277","Passeriformes","Passeriformes","Cardinalidae","Grosbeaks, saltators and allies","Cardinalis cardinalis","1","20","0","0","0","0","0","10","0","0","70","PlantSeed","0","0","40","20","20","20","0","0","1","0","42.64","R","NA","G","G","G","G","Eastern","NA",42.64,"Elton",191,64
"200",204,180,"altori","resident","altori-ERD2018-EBIRD_SCIENCE-20191109-481831ed","Icterus gularis","Altamira Oriole","BOW",2018-03-25,2018-08-05,2018-09-06,2018-02-21,2018-08-06,2018-09-05,2018-02-22,2018-03-24,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",5031,"SUR","Altamira Oriole","Survey-wide","Dh",4,-17.999,-65.08,0.275,0.003,"13371","Passeriformes","Passeriformes","Icteridae","New World blackbirds","Icterus gularis","0","70","0","0","0","0","0","10","20","0","0","Invertebrate","0","0","0","40","40","20","0","0","1","0","55.16","NR","NA","I","I","F","F","NA","NA",55.16,"Elton",229,76
"201",205,16,"compau","resident","compau-ERD2018-EBIRD_SCIENCE-20191112-c08909d6","Nyctidromus albicollis","Common Pauraque","BOW",2018-03-15,2018-08-15,2018-09-16,2018-02-11,2018-08-16,2018-09-15,2018-02-12,2018-03-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",4190,"SUR","Common Pauraque","Survey-wide","Dh",25,3.815,0.067,8.726,0.19,"3220","Nonpasseriformes","Caprimulgiformes","Caprimulgidae","Nightjars","Nyctidromus albicollis","0","100","0","0","0","0","0","0","0","0","0","Invertebrate","0","0","40","30","20","0","10","0","1","1","57.84","NR","NA","I","I","AF","AF","NA","NA",57.84,"Elton",209,70
"202",206,57,"whhwoo","resident","whhwoo-ERD2018-EBIRD_SCIENCE-20191112-ca7177e7","Dryobates albolarvatus","White-headed Woodpecker","BOW",2018-04-25,2018-07-05,2018-08-06,2018-03-24,2018-07-06,2018-08-05,2018-03-25,2018-04-24,"1/4/2018","12/28/2018","Y","NA","NA","Y","1",3990,"SU1","White-headed Woodpecker","Survey-wide","SS",119,0.96,0.15,1.86,0.33,"966","Nonpasseriformes","Piciformes","Picidae","Woodpeckers","Picoides albolarvatus","0","70","0","0","0","0","0","0","10","20","0","Invertebrate","0","0","10","40","40","10","0","0","1","0","61.07","R","NA","I","I","B","B","Western","NA",61.07,"Elton",291,97
"203",207,56,"haiwoo","resident","haiwoo-ERD2018-EBIRD_SCIENCE-20191102-41184e76","Dryobates villosus","Hairy Woodpecker","BOW",2018-03-15,2018-07-31,2018-09-01,2018-02-11,2018-08-01,2018-08-31,2018-02-12,2018-03-14,"1/4/2018","12/28/2018","Y","NA","NA","Y","1",3930,"SU1","Hairy Woodpecker","Survey-wide","Dh",3503,0.7,0.44,0.93,0.51,"965","Nonpasseriformes","Piciformes","Picidae","Woodpeckers","Picoides villosus","1","70","0","0","0","0","0","10","10","10","0","Invertebrate","0","0","20","30","50","0","0","0","1","0","62.65","R","NA","I","I","B","B","NA","NA",62.65,"Elton",224,75
"204",208,13,"mancuc","resident","mancuc-ERD2018-EBIRD_SCIENCE-20191113-f7864cdf","Coccyzus minor","Mangrove Cuckoo","BOW",2018-04-25,2018-08-25,2018-09-26,2018-03-24,2018-08-26,2018-09-25,2018-03-25,2018-04-24,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",3860,"SUR","Mangrove Cuckoo","Survey-wide","Dh",5,0,-3.834,2.331,0.069,"1860","Nonpasseriformes","Cuculiformes","Cuculidae","Cuckoos","Coccyzus minor","0","70","0","20","0","0","0","10","0","0","0","Invertebrate","0","0","50","30","20","0","0","0","1","0","63.89","R","NA","O","O","F","F","NA","NA",63.89,"Elton",240,80
"205",209,138,"lobthr","resident","lobthr-ERD2018-EBIRD_SCIENCE-20191111-e6b6dc51","Toxostoma longirostre","Long-billed Thrasher","BOW",2018-03-15,2018-06-30,2018-08-01,2018-02-11,2018-07-01,2018-07-31,2018-02-12,2018-03-14,"1/4/2018","12/28/2018","Y","NA","NA","Y","1",7060,"SU1","Long-billed Thrasher","Survey-wide","DD",43,4,2.28,5.65,0.16,"9584","Passeriformes","Passeriformes","Mimidae","Mockingbirds and thrashers","Toxostoma longirostre","0","70","0","0","0","0","0","30","0","0","0","Invertebrate","0","0","80","20","0","0","0","0","1","0","67.599999999999994","NR","NA","I","I","G","G","Eastern","NA",67.6,"Elton",255,85
"206",210,53,"rebwoo","resident","rebwoo-ERD2018-EBIRD_SCIENCE-20191102-e66937d9","Melanerpes carolinus","Red-bellied Woodpecker","BOW",2018-03-25,2018-08-15,2018-09-16,2018-02-21,2018-08-16,2018-09-15,2018-02-22,2018-03-24,"1/4/2018","12/28/2018","NA","NA","NA","NA","1",4090,"SU1","Red-bellied Woodpecker","Survey-wide","Dh",2147,0.86,0.74,0.99,6.03,"895","Nonpasseriformes","Piciformes","Picidae","Woodpeckers","Melanerpes carolinus","1","30","10","10","0","0","0","20","10","20","0","Omnivore","0","0","0","0","20","60","20","0","1","0","69.5","R","NA","O","O","B","B","Eastern","NA",69.5,"Elton",219,73
"207",211,96,"gryjay","resident","gryjay-ERD2018-EBIRD_SCIENCE-20191109-195e868a","Perisoreus canadensis","Canada Jay","BOW",2018-03-01,2018-05-31,2018-07-02,2018-01-28,2018-06-01,2018-07-01,2018-01-29,2018-02-28,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",4840,"SU1","Canada Jay","Survey-wide","Dh",799,-0.23,-1.21,0.47,1.61,"8036","Passeriformes","Passeriformes","Corvidae","Crows and jays","Perisoreus canadensis","1","40","10","10","0","0","0","30","0","0","10","Omnivore","0","0","60","20","20","0","0","0","1","0","71.58","R","NA","O","O","G","G","NA","NA",70.16,"BOW",271,90
"208",212,44,"eletro","resident","eletro-ERD2018-EBIRD_SCIENCE-20191113-55f840f5","Trogon elegans","Elegant Trogon","BOW",2018-04-01,2018-08-31,2018-10-02,2018-02-28,2018-09-01,2018-10-01,2018-03-01,2018-03-31,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",3890,"SUR","Elegant Trogon","Survey-wide","Dh",4,0.01,-2.119,6.124,0.059,"1438","Nonpasseriformes","Trogoniformes","Trogonidae","Trogons","Trogon elegans","0","50","0","0","0","0","0","50","0","0","0","Omnivore","0","0","0","0","30","70","0","0","1","0","70.89","NR","NA","O","O","F","F","NA","NA",70.89,"BOW",210,70
"209",213,104,"flsjay","resident","flsjay-ERD2018-EBIRD_SCIENCE-20191112-ff32f096","Aphelocoma coerulescens","Florida Scrub-Jay","BOW",2018-03-01,2018-06-30,2018-08-01,2018-01-28,2018-07-01,2018-07-31,2018-01-29,2018-02-28,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",4790,"SUR","Florida Scrub-Jay","Survey-wide","Dh",8,-5.476,-9.778,-2.078,0.437,"7989","Passeriformes","Passeriformes","Corvidae","Crows and jays","Aphelocoma coerulescens","0","20","10","20","0","0","10","20","0","20","0","Omnivore","0","0","80","10","10","0","0","0","1","0","77.12","R","NA","O","O","G","G","Eastern","NA",76.03,"BOW",241,80
"210",214,97,"grnjay","resident","grnjay-ERD2018-EBIRD_SCIENCE-20191112-aa961bfd","Cyanocorax yncas","Green Jay","BOW",2018-03-15,2018-07-15,2018-08-16,2018-02-11,2018-07-16,2018-08-15,2018-02-12,2018-03-14,"1/4/2018","12/28/2018","Y","NA","NA","Y","1",4830,"SU1","Green Jay","Survey-wide","Dh",32,7.02,4.25,10.21,0.24,"8018","Passeriformes","Passeriformes","Corvidae","Crows and jays","Cyanocorax luxuosus","0","40","10","10","0","0","0","40","0","0","0","Omnivore","0","0","0","70","30","0","0","0","1","0","78.5","NR","NA","O","O","F","F","NA","NA",78.5,"BOW",240,80
"211",215,151,"clcrob","resident","clcrob-ERD2018-EBIRD_SCIENCE-20191113-90fe554e","Turdus grayi","Clay-colored Thrush","BOW",2018-03-01,2018-07-31,2018-09-01,2018-01-28,2018-08-01,2018-08-31,2018-01-29,2018-02-28,"1/4/2018","12/28/2018","NA","NA","NA","NA","2",5610,"SU1","Clay-colored Sparrow","Survey-wide","Dh",944,-1.04,-1.5,-0.65,16.17,"8996","Passeriformes","Passeriformes","Turdidae","Thrushes","Turdus grayi","0","30","0","10","0","0","0","60","0","0","0","FruiNect","0","0","0","20","80","0","0","0","1","0","79.5","NR","NA","F","F","F","F","Eastern","NA",79.5,"BOW",210,70
"212",216,51,"acowoo","resident","acowoo-ERD2018-EBIRD_SCIENCE-20191104-602d0fd4","Melanerpes formicivorus","Acorn Woodpecker","BOW",2018-04-01,2018-07-25,2018-08-26,2018-02-28,2018-07-26,2018-08-25,2018-03-01,2018-03-31,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",4070,"SU1","Acorn Woodpecker","Survey-wide","Dh",209,0.33,-0.51,1.06,12.81,"882","Nonpasseriformes","Piciformes","Picidae","Woodpeckers","Melanerpes formicivorus","0","20","0","0","0","0","0","10","10","60","0","PlantSeed","0","0","0","0","40","60","0","0","1","0","79.62","NR","NA","G","G","B","B","Western","NA",79.62,"BOW",247,82
"213",217,52,"gofwoo","resident","gofwoo-ERD2018-EBIRD_SCIENCE-20191109-c1d21258","Melanerpes aurifrons","Golden-fronted Woodpecker","BOW",2018-03-15,2018-07-31,2018-09-01,2018-02-11,2018-08-01,2018-08-31,2018-02-12,2018-03-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",4100,"SU1","Golden-fronted Woodpecker","Survey-wide","Dh",109,-0.27,-0.94,0.42,5.03,"897","Nonpasseriformes","Piciformes","Picidae","Woodpeckers","Melanerpes aurifrons","0","40","0","0","0","10","0","30","0","20","0","Omnivore","0","0","20","20","60","0","0","0","1","0","80.77","NR","NA","I","I","B","B","NA","NA",80.77,"BOW",224,75
"214",218,101,"pinjay","resident","pinjay-ERD2018-EBIRD_SCIENCE-20191029-6fa80153","Gymnorhinus cyanocephalus","Pinyon Jay","BOW",2018-02-25,2018-07-05,2018-08-06,2018-01-24,2018-07-06,2018-08-05,2018-01-25,2018-02-24,"1/4/2018","12/28/2018","NA","NA","NA","NA","2",4920,"SU1","Pinyon Jay","Survey-wide","Dh",298,-2.13,-3.49,-0.87,14.64,"7976","Passeriformes","Passeriformes","Corvidae","Crows and jays","Gymnorhinus cyanocephalus","0","30","0","30","0","0","0","0","0","40","0","Omnivore","0","0","20","20","30","30","0","0","1","0","104.82","R","NA","O","O","F","F","Western","NA",104.82,"BOW",232,77
"215",219,105,"mexjay4","resident","mexjay4-ERD2018-EBIRD_SCIENCE-20191111-df51255f","Aphelocoma wollweberi","Mexican Jay","BOW",2018-03-15,2018-07-15,2018-08-16,2018-02-11,2018-07-16,2018-08-15,2018-02-12,2018-03-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",4820,"SUR","Mexican Jay","Survey-wide","Dh",11,0,-1.773,1.14,18.359,"7990","Passeriformes","Passeriformes","Corvidae","Crows and jays","Aphelocoma ultramarina","0","10","10","10","0","0","10","20","20","20","0","Omnivore","0","0","60","10","30","0","0","0","1","0","113.33","NR","NA","O","O","G","G","NA","NA",113.33,"BOW",240,80
"216",220,102,"stejay","resident","stejay-ERD2018-EBIRD_SCIENCE-20191103-7a57923b","Cyanocitta stelleri","Steller's Jay","BOW",2018-04-01,2018-07-15,2018-08-16,2018-02-28,2018-07-16,2018-08-15,2018-03-01,2018-03-31,"1/4/2018","12/28/2018","NA","NA","NA","NA","2",4780,"SU1","Steller's Jay","Survey-wide","Sh",665,-0.36,-0.66,-0.08,3.6,"7978","Passeriformes","Passeriformes","Corvidae","Crows and jays","Cyanocitta stelleri","0","20","20","0","0","20","0","20","0","20","0","Omnivore","0","0","40","20","20","20","0","0","1","0","128","R","NA","O","O","G","G","Western","NA",128,"BOW",257,86
"217",221,107,"clanut","resident","clanut-ERD2018-EBIRD_SCIENCE-20191026-fbb52040","Nucifraga columbiana","Clark's Nutcracker","BOW",2018-03-01,2018-05-31,2018-07-02,2018-01-28,2018-06-01,2018-07-01,2018-01-29,2018-02-28,"1/4/2018","12/28/2018","Y","NA","NA","Y","NA",4910,"SU1","Clark's Nutcracker","Survey-wide","Sh",427,-0.38,-2.56,0.39,0.88,"8068","Passeriformes","Passeriformes","Corvidae","Crows and jays","Nucifraga columbiana","0","20","10","10","0","0","10","0","0","50","0","Omnivore","0","0","60","10","20","10","0","0","1","0","129.81","R","NA","O","O","G","G","Western","NA",129.81,"BOW",271,90
"218",222,9,"whtdov","resident","whtdov-ERD2018-EBIRD_SCIENCE-20191112-16a93814","Leptotila verreauxi","White-tipped Dove","BOW",2018-03-01,2018-08-31,2018-10-02,2018-01-28,2018-09-01,2018-10-01,2018-01-29,2018-02-28,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",3180,"SUR","White-tipped Dove","Survey-wide","Dh",21,6.525,2.409,10.986,2.128,"3464","Nonpasseriformes","Columbiformes","Columbidae","Doves and pigeons","Leptotila verreauxi","0","20","0","0","0","0","0","20","0","60","0","PlantSeed","0","0","100","0","0","0","0","0","1","0","146.88","NR","NA","G","G","G","G","NA","NA",146.88,"BOW",149,50
"219",223,106,"yebmag","resident","yebmag-ERD2018-EBIRD_SCIENCE-20191112-cda7d406","Pica nuttalli","Yellow-billed Magpie","BOW",2018-02-15,2018-06-30,2018-08-01,2018-01-14,2018-07-01,2018-07-31,2018-01-15,2018-02-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","2",4760,"SU1","Yellow-billed Magpie","Survey-wide","Dh",47,-2.85,-3.9,-1.8,15.13,"8061","Passeriformes","Passeriformes","Corvidae","Crows and jays","Pica nuttalli","0","30","20","20","0","0","10","10","0","10","0","Omnivore","0","0","70","20","10","0","0","0","1","0","158.29","R","NA","O","O","G","G","Western","NA",158.29,"BOW",227,76
"220",224,3,"norbob","resident","norbob-ERD2018-EBIRD_SCIENCE-20191029-c42aaa6d","Colinus virginianus","Northern Bobwhite","BOW",2018-04-01,2018-08-31,2018-10-02,2018-02-28,2018-09-01,2018-10-01,2018-03-01,2018-03-31,"1/4/2018","12/28/2018","NA","NA","NA","NA","2",2890,"SU1","Northern Bobwhite","Survey-wide","Dh",2040,-2.82,-3.03,-2.62,22.37,"469","Nonpasseriformes","Galliformes","Odontophoridae","New World quails","Colinus virginianus","0","0","0","0","0","0","0","0","0","70","30","PlantSeed","0","0","100","0","0","0","0","0","1","0","171.89","R","NA","G","G","G","G","Eastern","NA",171.89,"BOW",180,60
"221",225,2,"mouqua","resident","mouqua-ERD2018-EBIRD_SCIENCE-20191109-3ad6b020","Oreortyx pictus","Mountain Quail","BOW",2018-03-01,2018-08-15,2018-09-16,2018-01-28,2018-08-16,2018-09-15,2018-01-29,2018-02-28,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",2920,"SU1","Mountain Quail","Survey-wide","DD",185,-0.44,-2.09,0.72,4.83,"463","Nonpasseriformes","Galliformes","Odontophoridae","New World quails","Oreortyx pictus","0","0","0","0","0","0","0","20","0","40","40","PlantSeed","0","0","80","20","0","0","0","0","1","0","233","R","NA","G","G","G","G","Western","NA",233,"BOW",195,65
"222",226,58,"pilwoo","resident","pilwoo-ERD2018-EBIRD_SCIENCE-20191103-83c1339f","Dryocopus pileatus","Pileated Woodpecker","BOW",2018-03-01,2018-07-15,2018-08-16,2018-01-28,2018-07-16,2018-08-15,2018-01-29,2018-02-28,"1/4/2018","12/28/2018","Y","NA","NA","Y","1",4050,"SU1","Pileated Woodpecker","Survey-wide","DD",2853,1.21,0.96,1.41,0.82,"1021","Nonpasseriformes","Piciformes","Picidae","Woodpeckers","Dryocopus pileatus","1","70","0","0","0","0","0","20","0","10","0","Invertebrate","0","0","20","30","30","20","0","0","1","0","286.58999999999997","R","NA","I","I","B","B","NA","NA",286.59,"BOW",226,75
"223",227,109,"norcro","resident","norcro-ERD2018-EBIRD_SCIENCE-20191105-889a3b9e","Corvus caurinus","Northwestern Crow","BOW",2018-03-05,2018-07-15,2018-08-16,2018-02-01,2018-07-16,2018-08-15,2018-02-02,2018-03-04,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",4890,"SU1","Northwestern Crow","Survey-wide","Dh",56,-0.19,-0.99,0.55,42.47,"8092","Passeriformes","Passeriformes","Corvidae","Crows and jays","Corvus caurinus","0","30","10","0","10","0","20","30","0","0","0","Omnivore","0","0","80","20","0","0","0","0","1","0","390.79","R","NA","O","O","G","G","Western","NA",384,"BOW",230,77
"224",228,4,"rufgro","resident","rufgro-ERD2018-EBIRD_SCIENCE-20191105-4524567a","Bonasa umbellus","Ruffed Grouse","BOW",2018-04-15,2018-08-31,2018-10-02,2018-03-14,2018-09-01,2018-10-01,2018-03-15,2018-04-14,"1/4/2018","12/28/2018","Y","NA","NA","Y","NA",3000,"SU1","Ruffed Grouse","Survey-wide","DD",1320,0.39,-0.8,1.3,0.43,"434","Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges","Bonasa umbellus","1","10","0","0","0","0","0","20","0","0","70","PlantSeed","0","0","60","40","0","0","0","0","1","0","530.91","R","NA","G","G","G","G","NA","NA",530.91,"BOW",209,70
"225",229,1,"placha","resident","placha-ERD2018-EBIRD_SCIENCE-20191112-c0b04f7f","Ortalis vetula","Plain Chachalaca","BOW",2018-04-05,2018-08-15,2018-09-16,2018-03-04,2018-08-16,2018-09-15,2018-03-05,2018-04-04,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",3110,"SUR","Plain Chachalaca","Survey-wide","Dh",2,0,-13.909,9.945,0.014,"137","Nonpasseriformes","Galliformes","Cracidae","Guans and curassows","Ortalis vetula","0","0","0","0","0","0","0","60","0","0","40","FruiNect","0","0","0","0","50","50","0","0","1","0","562.6","NR","NA","F","F","F","F","Eastern","NA",562.6,"BOW",230,77
"226",230,42,"brdowl","resident","brdowl-ERD2018-EBIRD_SCIENCE-20191105-736e8a89","Strix varia","Barred Owl","BOW",2018-03-01,2018-07-31,2018-09-01,2018-01-28,2018-08-01,2018-08-31,2018-01-29,2018-02-28,"1/4/2018","12/28/2018","Y","NA","NA","Y","1",3680,"SU1","Barred Owl","Survey-wide","Dh",1643,1.11,0.81,1.43,0.11,"2997","Nonpasseriformes","Strigiformes","Strigidae","Owls","Strix varia","1","10","70","10","10","0","0","0","0","0","0","VertFishScav","0","10","60","20","10","0","0","0","1","1","711.49","R","NA","C","C","GH","GH","NA","NA",711.49,"BOW",210,70
"227",231,34,"whthaw","resident","whthaw-ERD2018-EBIRD_SCIENCE-20191109-f0a5f86b","Geranoaetus albicaudatus","White-tailed Hawk","BOW",2018-01-15,2018-08-15,2018-09-16,2017-12-14,2018-08-16,2018-09-15,2017-12-15,2018-01-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",3410,"SUR","White-tailed Hawk","Survey-wide","DD",27,0.545,-1.354,2.362,0.184,"4816","Nonpasseriformes","Accipitriformes","Accipitridae","Osprey, kites, hawks and eagles","Buteo albicaudatus","0","10","40","40","0","0","10","0","0","0","0","VertFishScav","0","0","100","0","0","0","0","0","1","0","885","NR","NA","C","C","GH","GH","NA","NA",885,"BOW",150,50
"228",232,5,"soogro1","resident","soogro1-ERD2018-EBIRD_SCIENCE-20191112-ee1b1f54","Dendragapus fuliginosus","Sooty Grouse","BOW",2018-04-15,2018-08-31,2018-10-02,2018-03-14,2018-09-01,2018-10-01,2018-03-15,2018-04-14,"1/4/2018","12/28/2018","Y","NA","NA","Y","NA",2971,"SU1","Sooty Grouse","Survey-wide","DD",140,-0.91,-2.4,0.19,0.7,"19811","Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges","Dendragapus fuliginosus","0","0","0","0","0","0","0","20","0","0","80","PlantSeed","0","0","100","0","0","0","0","0","1","0","1047.31","R","NA","G","G","G","G","Western","NA",1047.31,"BOW",209,70
"229",233,40,"grhowl","resident","grhowl-ERD2018-EBIRD_SCIENCE-20191104-6f5e9762","Bubo virginianus","Great Horned Owl","BOW",2018-02-15,2018-04-25,2018-05-27,2018-01-14,2018-04-26,2018-05-26,2018-01-15,2018-02-14,"1/4/2018","12/28/2018","Y","NA","NA","Y","NA",3750,"SU1","Great Horned Owl","Survey-wide","DD",2735,-0.17,-0.84,0.17,0.2,"2961","Nonpasseriformes","Strigiformes","Strigidae","Owls","Bubo virginianus","1","10","90","0","0","0","0","0","0","0","0","VertFishScav","0","10","80","10","0","0","0","0","1","1","1575.7","R","NA","C","C","GH","GH","NA","NA",1575.7,"BOW",293,98
"230",234,6,"wiltur","resident","wiltur-ERD2018-EBIRD_SCIENCE-20191103-eb8904af","Meleagris gallopavo","Wild Turkey","BOW",2018-03-01,2018-08-15,2018-09-16,2018-01-28,2018-08-16,2018-09-15,2018-01-29,2018-02-28,"1/4/2018","12/28/2018","Y","NA","NA","Y","1",3100,"SU1","Wild Turkey","Survey-wide","DD",2392,5.01,2.46,5.75,0.23,"439","Nonpasseriformes","Galliformes","Phasianidae","Grouse, pheasants and partridges","Meleagris gallopavo","1","20","0","0","0","0","0","20","0","20","40","PlantSeed","0","0","90","10","0","0","0","0","1","0","5791.37","R","NA","G","G","G","G","NA","NA",5791.37,"BOW",195,65
"231",235,126,"whbnut","resident","whbnut-ERD2018-EBIRD_SCIENCE-20191102-234061eb","Sitta carolinensis","White-breasted Nuthatch","BOW",2018-04-15,2018-06-25,2018-07-27,2018-03-14,2018-06-26,2018-07-26,2018-03-15,2018-04-14,"1/4/2018","12/28/2018","Y","NA","NA","Y","1",7270,"SU1","White-breasted Nuthatch","Survey-wide","Dh",2745,1.25,0.92,1.52,0.88,"9636","Passeriformes","Passeriformes","Sittidae","Nuthatches and Wallcreeper","Sitta carolinensis","1","50","0","0","0","0","0","0","0","50","0","Omnivore","0","0","0","33","33","33","0","0","NA","NA","NA","R","NA","O","I","B","B","NA","NA",21.1,"BOW",291,97
"232",238,31,"bubhum","resident","bubhum-ERD2018-EBIRD_SCIENCE-20191112-dd61272c","Amazilia yucatanensis","Buff-bellied Hummingbird","BOW",2018-04-01,2018-08-15,2018-09-16,2018-02-28,2018-08-16,2018-09-15,2018-03-01,2018-03-31,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",4390,"SUR","Buff-bellied Hummingbird","Survey-wide","Dh",8,0.589,-5.247,8.306,0.073,"2638","Nonpasseriformes","Apodiformes","Trochilidae","Hummingbirds","Amazilia yucatanensis","0","10","0","0","0","0","0","0","90","0","0","FruiNect","0","0","0","60","40","0","0","0","1","0","3.89","S","NA","N","N","F","F","Eastern","NA",3.89,"BOW",226,75
"233",53,125,"rebnut","resident","rebnut-ERD2018-EBIRD_SCIENCE-20191103-478632db","Sitta canadensis","Red-breasted Nuthatch","ebird",2018-06-07,2018-07-20,2018-08-21,2018-05-06,2018-07-21,2018-08-20,2018-05-07,2018-06-06,"NA","NA","NA","NA","NA","NA","1",7280,"SU1","Red-breasted Nuthatch","Survey-wide","Dh",1847,1.22,0.15,1.89,3.48,"9634","Passeriformes","Passeriformes","Sittidae","Nuthatches and Wallcreeper","Sitta canadensis","1","50","0","0","0","0","0","0","0","50","0","Omnivore","0","0","0","33","33","33","0","0","NA","NA","NA","S","NA","O","O","B","B","NA","NA",11.1,"Elton",319,106
"234",201,41,"elfowl","resident","elfowl-ERD2018-EBIRD_SCIENCE-20191113-c6afab75","Micrathene whitneyi","Elf Owl","ebird",2018-04-26,2018-08-03,2018-09-04,2018-03-25,2018-08-04,2018-09-03,2018-03-26,2018-04-25,"NA","NA","NA","NA","NA","NA","NA",3810,"SUR","Elf Owl","Survey-wide","Dh",13,-0.029,-3.325,3.901,0.036,"3068","Nonpasseriformes","Strigiformes","Strigidae","Owls","Micrathene whitneyi","0","100","0","0","0","0","0","0","0","0","0","Invertebrate","0","0","40","40","20","0","0","0","1","1","41","S","NA","I","I","F","F","Western","NA",41,"Elton",263,88
"235",75,160,"redcro","resident","redcro-ERD2018-EBIRD_SCIENCE-20191109-e5c0d866","Loxia curvirostra","Red Crossbill","ebird",2018-05-03,2018-08-03,2018-09-04,2018-04-01,2018-08-04,2018-09-03,2018-04-02,2018-05-02,"NA","NA","Y","NA","Y","NA","NA",5210,"SU1","Red Crossbill","Survey-wide","Dh",862,-0.36,-6.29,1.27,6.32,"12392","Passeriformes","Passeriformes","Fringillidae","Finches and Hawaiian honeycreepers","Loxia curvirostra","1","20","0","0","0","0","0","0","0","30","50","PlantSeed","0","0","0","0","80","20","0","0","1","0","38.29",NA,"R","NA","G","NA","F","Western","Temperate",38.29,"Elton",270,90
